timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1713313800,Apr 17 2024 - 12:30am,complete,23080,Bahia,Fluminense,N/A,2,0,0,2.2,0.7,2,1,3,2,1,1,"34,61",4,4,3,4,0,5,0,2,2,0,5,11,7,6,4,5,3,16,21,40,60,0,0,1.55,0.99,0,0,0,0,0,0,0,0,0,0,0,0,2.15,3.4,3.5,1.34,1.9,3.66,7.41,1.7,2.05,Arena Fonte Nova
1713391200,Apr 17 2024 - 10:00pm,complete,N/A,Grêmio,Atlético PR,Marcelo de Lima Henrique,2,0,0,1.6,1.4,2,0,2,1,1,0,"19,51",,9,2,1,0,3,0,0,1,1,2,12,4,8,0,4,4,7,14,48,52,0,0,1.64,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.25,2.75,1.38,2.1,3.75,7.5,1.91,1.91,Arena do Grêmio
1713391200,Apr 17 2024 - 10:00pm,complete,N/A,Bragantino,Vasco da Gama,N/A,2,0,0,2.11,0.6,2,1,3,1,1,0,"7,78",63,4,6,2,0,0,0,0,2,0,0,15,12,6,4,9,8,14,15,40,60,0,0,1.76,1.34,0,0,0,0,0,0,0,0,0,0,0,0,1.91,3.5,4.2,1.35,2,3.76,7.72,1.8,1.95,Estádio Nabi Abi Chedid
1713394800,Apr 17 2024 - 11:00pm,complete,N/A,Atlético Mineiro,Criciúma,N/A,2,0,0,1.6,1.11,1,1,2,1,1,0,40,84,9,2,2,0,4,0,0,2,2,2,15,6,7,2,8,4,9,9,68,32,0,0,1.95,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,7,1.26,2.05,3.02,5.65,2.2,1.62,Estádio Raimundo Sampaio
1713394800,Apr 17 2024 - 11:00pm,complete,N/A,Palmeiras,Internacional,Lucas Paulo Torezin,2,0,0,2,1.33,0,1,1,1,0,1,,45,6,2,2,0,4,0,0,2,1,3,15,6,4,3,11,3,15,21,68,32,0,0,1.49,0.79,0,0,0,0,0,0,0,0,0,0,0,0,1.65,3.6,6,1.35,2.2,3.8,7.5,2.1,1.67,Allianz Parque
1713394800,Apr 17 2024 - 11:00pm,complete,N/A,Fortaleza,Cruzeiro,N/A,2,0,0,2.45,1,1,1,2,1,1,0,19,89,7,5,2,0,2,1,0,2,0,3,10,13,4,7,6,6,9,8,39,61,0,0,1.19,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1.95,3.4,4,1.42,2.25,4.33,8.5,2.05,1.7,Estádio Governador Plácido Aderaldo Castelo
1713394800,Apr 17 2024 - 11:00pm,complete,N/A,Juventude,Corinthians,Bruno Arleu de Araujo,2,0,0,1.9,0.45,2,0,2,0,0,0,"53,59",,6,7,2,1,1,0,0,3,0,1,13,14,9,3,4,11,16,10,45,55,0,0,1.65,1.43,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,2.3,1.42,2.88,4.25,8.65,2.25,1.57,N/A
1713400200,Apr 18 2024 - 12:30am,complete,N/A,Flamengo,São Paulo,Anderson Daronco,2,0,0,2.2,1.2,2,1,3,1,1,0,"20,54",79,9,1,1,0,3,0,1,0,2,1,11,7,7,4,4,3,20,19,46,54,0,0,1.46,0.91,0,0,0,0,0,0,0,0,0,0,0,0,1.62,3.6,6,1.33,2.15,3.55,7,2.05,1.7,N/A
1713486600,Apr 19 2024 - 12:30am,complete,N/A,Botafogo,Atlético GO,Luiz Flavio De Oliveira,2,0,0,2.2,0.82,1,0,1,1,1,0,32,,8,8,4,0,3,0,2,2,3,0,11,8,5,4,6,4,13,12,53,47,0,0,1.4,1.18,0,0,0,0,0,0,0,0,0,0,0,0,1.73,3.5,5,1.36,2.08,3.75,7.5,1.95,1.8,Estádio Nilton Santos
1713639600,Apr 20 2024 - 7:00pm,complete,N/A,Fluminense,Vasco da Gama,Wilton Pereira Sampaio,3,1,0,1.3,0.6,2,1,3,1,1,0,"10,53",55,2,7,4,0,4,0,2,2,1,3,11,15,9,6,2,9,15,17,58,42,2.75,1.34,1.68,1.65,3.5,100,100,100,50,0,0,100,100,100,19,3,1.94,3.47,4.11,1.29,1.95,3.34,6.35,1.91,1.91,N/A
1713648600,Apr 20 2024 - 9:30pm,complete,N/A,Grêmio,Cuiabá,Bruno Pereira Vasconcelos,3,3,0,1.6,1.22,1,0,1,1,1,0,44,,3,4,4,0,2,0,2,2,2,0,8,12,5,4,3,8,10,5,57,43,1.64,0.45,1.38,1.33,3,0,100,50,50,0,50,100,0,100,9,4,1.72,3.67,5.1,1.35,2.05,3.65,7,2.2,1.62,Arena do Grêmio
1713648600,Apr 20 2024 - 9:30pm,complete,N/A,Bragantino,Corinthians,N/A,3,3,0,2.11,0.45,1,0,1,1,1,0,5,,3,4,4,0,2,0,3,1,1,1,9,13,4,5,5,8,20,12,35,65,1.76,1.43,1.04,1.52,2.5,50,100,50,0,0,0,50,100,100,11,3,1.8,3.48,4.9,1.35,2.3,3.75,7.5,1.95,1.8,Estádio Nabi Abi Chedid
1713657600,Apr 21 2024 - 12:00am,complete,N/A,Atlético Mineiro,Cruzeiro,Ramon Abatti,3,1,1,1.6,1,3,0,3,3,3,0,"25,35,45'2",,4,4,2,0,2,0,0,2,0,2,8,5,5,4,3,1,15,17,58,42,1.95,1.64,1.15,0.92,2,100,100,0,0,0,0,100,0,100,14,5,1.91,3.5,4,1.42,2.35,4.33,8.5,2.2,1.62,N/A
1713726000,Apr 21 2024 - 7:00pm,complete,N/A,Vitória,Bahia,Raphael Claus,3,0,0,1.18,0.91,2,2,4,1,1,0,"20,57","69,72",2,7,3,0,3,0,2,1,0,3,13,14,9,8,4,6,12,13,43,57,1.33,1.09,1.61,1.76,2,50,50,50,0,0,0,50,50,50,6,7,2.6,3.2,2.8,1.42,2.15,4.2,8.5,1.8,1.95,Estádio Manoel Barradas
1713726000,Apr 21 2024 - 7:00pm,complete,N/A,Palmeiras,Flamengo,N/A,3,0,3,2,1.8,0,0,0,0,0,0,,,6,5,4,0,5,0,2,2,4,1,10,7,2,4,8,3,22,12,48,52,1.49,1.26,0.98,0.95,2,50,50,50,0,0,0,100,50,50,10,5,2.2,3.13,3,1.35,2.05,3.7,7.5,2,1.75,Allianz Parque
1713726000,Apr 21 2024 - 7:00pm,complete,N/A,Atlético PR,Internacional,Felipe Fernandes de Lima,3,3,3,1.56,1.33,1,0,1,0,0,0,71,,5,3,4,1,5,0,1,4,4,1,5,6,0,2,5,4,15,15,46,54,2.21,0.79,0.42,0.57,2.5,0,50,50,50,0,50,100,0,50,9,4,1.83,3.6,4,1.36,2,3.75,7.5,2,1.75,N/A
1713735000,Apr 21 2024 - 9:30pm,complete,N/A,Botafogo,Juventude,N/A,3,3,1,2.2,0.33,5,1,6,2,2,0,"4,9,53,61,80",85,5,4,4,0,2,1,2,2,3,0,12,7,7,2,5,5,21,9,55,45,1.4,1.58,1.52,0.86,1.5,50,50,0,0,0,0,100,0,50,12,10,1.73,3.6,4.75,1.33,2,3.66,7.1,2.1,1.67,Estádio Nilton Santos
1713735000,Apr 21 2024 - 9:30pm,complete,N/A,Atlético GO,São Paulo,Braulio da Silva Machado,3,0,0,0.3,1.2,0,3,3,1,0,1,,"14,52,76",4,3,4,2,0,0,2,4,0,0,6,12,2,8,4,4,11,9,34,66,1.21,0.91,0.78,1.78,3,100,100,100,0,0,0,100,100,100,5,12,2.8,2.9,2.45,1.39,2.38,4.15,8.1,2.05,1.7,N/A
1714244400,Apr 27 2024 - 7:00pm,complete,N/A,Vasco da Gama,Criciúma,Caio Max Augusto Vieira,4,3,1,1.8,1.11,0,4,4,1,0,1,,"32,47,55,69",5,4,1,0,0,0,1,0,0,0,14,16,6,11,8,5,12,6,58,42,1.35,0.77,1.66,2,2.5,100,100,50,0,0,50,100,0,100,5,9,1.61,3.5,4.6,1.33,2.05,3.7,7.5,2.2,1.62,Estádio Club de Regatas Vasco da Gama
1714253400,Apr 27 2024 - 9:30pm,complete,N/A,Cuiabá,Atlético Mineiro,Savio Pereira Sampaio,4,0,1,0.6,1.33,0,3,3,1,0,1,,"28,61,78",3,10,4,0,4,1,1,3,2,3,4,11,2,6,2,5,10,16,32,68,0,0.85,0.52,1.56,0,0,0,0,0,0,0,0,0,0,3,6,3.25,3,2.1,1.5,2.37,5,10.25,2.25,1.57,Arena Pantanal
1714262400,Apr 28 2024 - 12:00am,complete,36066,Bahia,Grêmio,Braulio da Silva Machado,4,3,0,2.2,0.56,1,0,1,1,1,0,17,,4,0,2,0,4,2,0,2,1,5,10,4,5,3,5,1,10,15,60,40,1.55,1.03,1.36,0.63,3,100,100,100,0,0,100,100,0,100,9,4,1.91,3.6,4,1.33,1.95,3.6,7,1.8,1.95,Arena Fonte Nova
1714312800,Apr 28 2024 - 2:00pm,complete,N/A,Flamengo,Botafogo,Raphael Claus,4,3,0,2.2,1.91,0,2,2,0,0,0,,"53,90'3",8,3,1,0,4,0,0,1,2,2,12,5,0,4,12,1,11,14,60,40,1.46,0.91,1.26,0.78,4,100,100,100,50,50,50,100,100,100,12,6,1.6,3.61,5,1.33,2.03,3.55,6.9,1.95,1.8,N/A
1714330800,Apr 28 2024 - 7:00pm,complete,N/A,Cruzeiro,Vitória,Fabio Augusto de Sá Junior,4,3,0,2.67,0.8,3,1,4,0,0,0,"50,58,75",52,10,4,2,0,0,0,0,2,0,0,12,10,7,4,5,6,12,6,54,46,1.46,0,1.67,1.11,2.5,50,50,50,50,50,50,50,50,50,6,4,1.53,3.6,5.5,1.42,2.1,4.33,8.5,2.2,1.62,Estádio Governador Magalhães Pinto
1714330800,Apr 28 2024 - 7:00pm,complete,N/A,Corinthians,Fluminense,Ramon Abatti,4,1,0,1.5,0.7,3,0,3,2,2,0,"40,45'2,47",,6,8,4,0,2,0,4,0,2,0,12,8,8,3,4,5,14,13,31,69,1.12,0.99,1.49,1.08,1.5,50,50,50,0,0,50,50,0,50,6,13,2.3,2.9,2.9,1.44,2.3,4.5,9,1.95,1.8,Arena Corinthians
1714339800,Apr 28 2024 - 9:30pm,complete,18113,Fortaleza,Bragantino,N/A,4,1,1,2.45,0.7,1,1,2,2,1,1,9,40,12,6,1,0,1,0,0,1,1,0,16,9,6,5,10,4,8,6,44,56,1.19,1.97,1.8,1.2,3,100,100,50,50,0,0,100,50,100,13,6,2.1,3,3.25,1.35,2.2,3.7,7.35,1.91,1.91,Estádio Governador Plácido Aderaldo Castelo
1714339800,Apr 28 2024 - 9:30pm,complete,N/A,Juventude,Atlético PR,N/A,4,3,0,1.9,1.4,1,1,2,1,1,0,8,73,4,6,2,0,2,0,0,2,0,2,12,12,6,7,6,5,12,15,55,45,1.65,0.6,1.52,1.56,2,0,100,0,0,0,0,50,50,100,8,6,2.8,2.87,2.4,1.42,2.3,4.33,8.5,1.95,1.8,N/A
1714345200,Apr 28 2024 - 11:00pm,complete,N/A,Internacional,Atlético GO,Edina Alves Batista,4,3,0,1.29,0.82,1,1,2,0,0,0,55,50,13,0,0,0,4,0,0,0,0,4,15,3,6,3,9,0,13,12,72,28,2.13,1.18,2.04,0.54,2,50,50,50,0,0,0,50,50,50,14,7,1.57,3.8,6.5,1.28,2.1,3.25,6,2.1,1.67,Estádio José Pinheiro Borda
1714431600,Apr 29 2024 - 11:00pm,complete,N/A,São Paulo,Palmeiras,Wilton Pereira Sampaio,4,0,3,2.09,1.5,0,0,0,0,0,0,,,6,4,4,0,3,0,2,2,2,1,10,7,2,4,8,3,12,17,53,47,1.75,1.42,0.99,0.95,2,50,50,50,0,0,0,50,50,50,20,8,2.45,2.9,3.25,1.53,2.6,4.6,9.2,2.2,1.62,Morumbí
1714849200,May 04 2024 - 7:00pm,complete,N/A,Fluminense,Atlético Mineiro,Raphael Claus,5,2,2,1.3,1.33,2,2,4,1,1,0,"4,61","73,79",4,11,5,0,2,0,5,0,1,1,9,14,6,8,3,6,11,18,43,57,2.22,1.21,1.13,1.75,2.5,50,75,75,25,0,0,75,75,75,14,9,1.86,3.35,3.85,1.36,2.2,3.8,7,1.95,1.8,N/A
1714858200,May 04 2024 - 9:30pm,complete,N/A,Bragantino,Flamengo,N/A,5,3,2,2.11,1.8,1,1,2,1,1,0,30,79,8,4,2,0,2,0,1,1,2,0,9,13,4,7,5,6,17,10,43,57,1.4,1.1,1.32,1.73,1.75,50,50,50,0,0,0,75,50,50,8,7,2.96,3.2,2.25,1.33,2.15,3.6,6.5,1.91,1.91,Estádio Nabi Abi Chedid
1714867200,May 05 2024 - 12:00am,complete,N/A,Corinthians,Fortaleza,Felipe Fernandes de Lima,5,2,3,1.5,1.33,0,0,0,0,0,0,,,9,5,1,0,6,0,1,0,2,4,16,7,10,3,6,4,12,20,65,35,1.3,0.8,2.29,1.13,2.25,50,75,75,0,0,25,25,50,75,8.5,9,2.25,3.2,3.5,1.44,2.6,4.33,8.5,2.2,1.62,N/A
1714935600,May 05 2024 - 7:00pm,suspended,N/A,Grêmio,Criciúma,Lucas Paulo Torezin,5,3,2,1.6,1.11,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.38,0,0,2.25,25,75,25,25,0,0,100,25,75,9,4.5,1.65,3.8,5,1.36,2.1,3.6,7,2.1,1.67,Arena do Grêmio
1714935600,May 05 2024 - 7:00pm,complete,N/A,Vitória,São Paulo,Ramon Abatti,5,0.5,1.5,1.18,1.2,1,3,4,1,0,1,49,"45,53,84",3,8,3,1,4,0,2,2,3,1,5,17,3,9,2,8,9,14,33,67,1.47,1.35,0.74,1.99,2.75,50,75,75,25,0,0,100,75,75,4.5,4.5,3.7,2.9,2.18,1.5,2.27,5,10,2.05,1.7,Estádio Manoel Barradas
1714935600,May 05 2024 - 7:00pm,complete,31192,Atlético PR,Vasco da Gama,Anderson Daronco,5,3,0,1.56,0.6,1,0,1,1,1,0,26,,6,5,1,0,0,1,0,1,1,0,21,8,8,2,13,6,11,9,56,44,1.32,1.5,2.35,0.85,2.75,50,75,75,25,0,25,75,50,100,12.5,4.5,1.67,3.6,5,1.33,2.04,3.75,7.5,2.05,1.7,N/A
1714944600,May 05 2024 - 9:30pm,complete,N/A,Botafogo,Bahia,N/A,5,3,0.5,2.2,0.91,1,2,3,1,0,1,63,"45'3,86",5,1,2,0,2,0,0,2,1,1,17,10,7,5,10,5,8,5,55,45,1.46,1.42,2.01,1.19,3.5,75,75,75,50,25,25,75,75,75,11.5,7.5,1.81,3.45,4.3,1.29,2.05,3,5.5,1.75,2,Estádio Nilton Santos
1714944600,May 05 2024 - 9:30pm,complete,N/A,Cuiabá,Palmeiras,Bruno Arleu de Araujo,5,0,2,0.6,1.5,0,2,2,1,0,1,,"45'1,71",6,6,2,0,3,0,1,1,0,3,8,13,2,7,6,6,9,11,45,55,0.52,1.18,0.85,1.73,1.75,0,50,50,0,0,0,75,50,50,9.5,8,3.96,3.35,1.91,1.47,2.26,4.75,10,2.25,1.57,Arena Pantanal
1715454000,May 11 2024 - 7:00pm,complete,56929,Flamengo,Corinthians,Ramon Abatti,6,1.5,0,2.2,0.45,2,0,2,1,1,0,"20,63",,13,6,1,0,1,0,0,1,1,0,14,9,10,4,4,5,12,17,58,42,1.36,1.47,2.09,1.12,2,25,75,25,0,0,0,50,75,75,14,2.5,1.6,3.8,6.25,1.38,2.15,4.2,8.5,2.05,1.7,N/A
1715472000,May 12 2024 - 12:00am,suspended,N/A,Atlético Mineiro,Grêmio,N/A,6,2,0,1.6,0.56,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,0.83,0,0,2.25,50,75,50,0,0,50,100,0,50,9,6,1.62,3.8,5.5,1.32,2.08,3.5,6.8,2.05,1.7,N/A
1715540400,May 12 2024 - 7:00pm,complete,N/A,Palmeiras,Atlético PR,Braulio da Silva Machado,6,0.5,0.5,2,1.4,0,2,2,1,0,1,,"45'9,59",9,6,4,0,5,1,2,2,2,4,18,9,7,7,11,2,13,16,63,37,1.23,1.08,1.89,1.24,1.25,25,50,0,0,0,0,75,0,50,10,5.5,1.62,3.4,5,1.36,2.1,4,8,2.05,1.7,Allianz Parque
1715540400,May 12 2024 - 7:00pm,complete,N/A,Fortaleza,Botafogo,Wilton Pereira Sampaio,6,1,1.5,2.45,1.91,1,1,2,2,1,1,10,41,6,5,4,0,7,0,1,3,1,6,10,11,5,6,5,5,12,22,43,57,1.5,0.85,1.2,1.33,2.75,75,100,25,25,25,50,75,50,75,12.5,6,1.8,3.25,4,1.4,2.1,4.2,8,1.95,1.8,Estádio Governador Plácido Aderaldo Castelo
1715540400,May 12 2024 - 7:00pm,complete,N/A,Atlético GO,Cruzeiro,N/A,6,0,0.5,0.3,1,0,1,1,0,0,0,,81,5,5,1,0,2,0,0,1,0,2,12,9,6,6,6,3,11,8,46,54,0.99,1.28,1.53,1.27,2.75,50,100,75,0,0,25,100,50,75,8.5,10.5,2.55,3,2.63,1.42,2.38,4.33,8.5,2,1.75,N/A
1715549400,May 12 2024 - 9:30pm,complete,N/A,Bahia,Bragantino,N/A,6,3,1,2.2,0.7,1,0,1,1,1,0,37,,6,7,2,0,3,0,1,1,1,2,7,12,4,6,3,6,12,13,50,50,1.45,1.58,1.04,1.46,2.5,75,75,50,25,0,50,100,25,50,10,5.5,1.75,3.8,4.33,1.3,1.85,3.5,6.5,1.8,1.95,Arena Fonte Nova
1715549400,May 12 2024 - 9:30pm,complete,11094,Vasco da Gama,Vitória,Raphael Claus,6,1.5,0,1.8,0.8,2,1,3,0,0,0,"50,56",89,4,4,5,0,1,1,1,4,0,2,12,11,9,6,3,5,12,12,57,43,1.51,1.11,1.74,1.52,3.75,75,100,100,75,0,25,50,75,100,8,3,1.73,3.6,5,1.38,2.05,3.8,8,1.95,1.8,Estádio Club de Regatas Vasco da Gama
1715641200,May 13 2024 - 11:00pm,complete,N/A,São Paulo,Fluminense,Anderson Daronco,6,0.5,0,2.09,0.7,2,1,3,2,1,1,"32,84",29,7,4,5,0,3,0,3,2,2,1,13,7,9,3,4,4,15,12,50,50,1.37,1.04,1.82,0.98,2.25,50,75,75,0,0,50,50,25,75,14,7,1.7,3.6,5.25,1.4,2.1,4.2,8.5,2.05,1.7,Morumbí
1717268400,Jun 01 2024 - 7:00pm,complete,N/A,Grêmio,Bragantino,Ramon Abatti,7,3,0.67,1.6,0.7,0,2,2,1,0,1,,"3,60",6,0,4,0,2,0,2,2,0,2,6,12,2,5,4,7,16,19,44,56,1.51,1.54,0.91,1.31,1.92,34,59,17,17,0,17,100,17,42,12.33,5.17,2.95,3.12,2.53,1.29,1.91,3.34,6.35,1.8,1.95,Estádio Major Antônio Couto Pereira
1717268400,Jun 01 2024 - 7:00pm,complete,N/A,Vitória,Atlético GO,N/A,7,0.33,0.5,1.18,0.82,0,2,2,1,0,1,,"42,69",3,4,2,2,2,0,2,2,2,0,8,11,4,6,4,5,7,9,34,66,1.23,0.86,0.98,1.43,2.25,59,59,34,34,0,0,75,59,59,6.67,7.17,2.16,3.12,3.68,1.38,2.07,3.92,7.9,1.95,1.8,Estádio Manoel Barradas
1717277400,Jun 01 2024 - 9:30pm,complete,N/A,Fluminense,Juventude,N/A,7,1.67,0.5,1.3,0.33,1,1,2,1,1,0,42,67,5,3,2,0,4,1,1,1,0,5,14,9,5,4,9,5,13,19,62,38,1.86,1.22,1.66,1.08,3.84,100,100,75,59,25,25,100,75,100,10.33,8.5,1.57,4.2,5.5,1.3,1.85,3.4,6.5,2,1.75,Estádio Nilton Santos
1717277400,Jun 01 2024 - 9:30pm,complete,N/A,Cuiabá,Internacional,N/A,7,0,1.5,0.6,1.33,0,1,1,0,0,0,,69,0,2,4,0,4,0,1,3,1,3,8,8,4,4,4,4,12,21,36,64,0.68,0.68,0.98,1.13,1.75,0,50,25,0,0,0,75,25,75,7,7.5,3.5,3.1,2.3,1.5,2.88,4.8,9.7,2.25,1.57,Arena Pantanal
1717286400,Jun 02 2024 - 12:00am,complete,N/A,Corinthians,Botafogo,Anderson Daronco,7,1.67,1.33,1.5,1.91,0,1,1,0,0,0,,60,2,5,2,0,5,0,2,0,1,4,15,6,8,3,7,3,7,16,53,47,1.63,1.01,1.88,0.88,2,34,67,33,17,17,50,50,34,50,9.67,9.66,2.2,3.2,3.5,1.4,2.35,4,8,2.05,1.7,N/A
1717354800,Jun 02 2024 - 7:00pm,complete,N/A,Atlético Mineiro,Bahia,Bruno Arleu de Araujo,7,2,1.33,1.6,0.91,1,1,2,0,0,0,62,70,5,4,6,0,4,0,1,5,1,3,16,7,5,3,11,4,13,9,64,36,1.55,1.35,1.72,0.88,2.92,75,100,75,17,0,25,84,50,75,10.17,5,1.68,3.7,4.86,1.33,1.88,3.6,7,1.95,1.8,N/A
